X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
11.44,11.0,41.0,19.12,16.0,63.0,16.17,14.0,78.0,129.04,111.0,626.0,43.94,17.0,626.0,43.94,17.0,626.0,43.94,17.0,626.0,43.94,17.0,626.0,1.0
12.17,11.0,49.0,16.69,16.0,57.0,16.05,13.0,76.0,321.41,224.0,2072.0,91.58,18.0,2072.0,91.58,18.0,2072.0,91.58,18.0,2072.0,91.58,18.0,2072.0,1.0
12.41,12.0,50.0,19.27,16.0,62.0,16.13,14.0,78.0,275.37,205.0,2787.0,80.8,18.0,2787.0,80.8,18.0,2787.0,80.8,18.0,2787.0,80.8,18.0,2787.0,1.0
11.83,11.0,39.0,17.46,16.0,56.0,16.16,13.0,80.0,140.38,116.0,575.0,46.46,17.0,575.0,46.46,17.0,575.0,46.46,17.0,575.0,46.46,17.0,575.0,1.0
11.4,11.0,38.0,28.64,29.0,69.0,15.81,13.0,87.0,89.48,80.0,355.0,36.33,19.0,355.0,36.33,19.0,355.0,36.33,19.0,355.0,36.33,19.0,355.0,1.0
11.51,11.0,33.0,16.29,16.0,45.0,15.97,14.0,79.0,119.95,110.0,404.0,40.93,17.0,404.0,40.93,17.0,404.0,40.93,17.0,404.0,40.93,17.0,404.0,1.0
11.66,11.0,39.0,22.37,21.0,62.0,16.13,14.0,85.0,117.72,112.0,378.0,41.97,18.0,378.0,41.97,18.0,378.0,41.97,18.0,378.0,41.97,18.0,378.0,1.0
11.65,11.0,41.0,21.64,20.0,61.0,16.05,14.0,79.0,119.49,111.0,393.0,42.21,18.0,393.0,42.21,18.0,393.0,42.21,18.0,393.0,42.21,18.0,393.0,1.0
11.47,11.0,37.0,16.27,16.0,48.0,16.24,14.0,88.0,109.62,98.0,373.0,38.4,17.0,373.0,38.4,17.0,373.0,38.4,17.0,373.0,38.4,17.0,373.0,1.0
11.59,11.0,40.0,19.11,15.0,53.0,16.07,14.0,77.0,119.56,109.0,394.0,41.58,17.0,394.0,41.58,17.0,394.0,41.58,17.0,394.0,41.58,17.0,394.0,1.0
11.7,11.0,41.0,18.09,16.0,57.0,16.13,14.0,89.0,118.2,109.0,454.0,41.03,17.0,454.0,41.03,17.0,454.0,41.03,17.0,454.0,41.03,17.0,454.0,1.0
11.56,11.0,35.0,35.64,35.0,76.0,15.98,13.0,78.0,115.55,105.0,381.0,44.68,21.0,381.0,44.68,21.0,381.0,44.68,21.0,381.0,44.68,21.0,381.0,1.0
11.61,11.0,39.0,19.76,17.0,53.0,16.16,14.0,88.0,121.98,111.0,405.0,42.38,17.0,405.0,42.38,17.0,405.0,42.38,17.0,405.0,42.38,17.0,405.0,1.0
11.49,11.0,40.0,16.1,16.0,39.0,16.03,14.0,78.0,121.53,110.0,492.0,41.29,17.0,492.0,41.29,17.0,492.0,41.29,17.0,492.0,41.29,17.0,492.0,1.0
11.75,12.0,36.0,16.77,15.0,48.0,15.98,14.0,75.0,122.33,111.0,504.0,41.71,17.0,504.0,41.71,17.0,504.0,41.71,17.0,504.0,41.71,17.0,504.0,1.0
11.38,11.0,36.0,24.72,23.0,65.0,15.77,13.0,80.0,83.32,75.0,298.0,33.8,18.0,298.0,33.8,18.0,298.0,33.8,18.0,298.0,33.8,18.0,298.0,1.0
11.64,11.0,37.0,35.93,35.0,80.0,16.13,14.0,84.0,124.38,115.0,518.0,47.02,22.0,518.0,47.02,22.0,518.0,47.02,22.0,518.0,47.02,22.0,518.0,1.0
11.54,11.0,39.0,25.27,22.0,73.0,16.24,14.0,78.0,113.7,105.0,373.0,41.69,19.0,373.0,41.69,19.0,373.0,41.69,19.0,373.0,41.69,19.0,373.0,1.0
11.61,11.0,39.0,16.73,15.0,48.0,16.01,13.0,76.0,116.34,107.0,373.0,40.17,17.0,373.0,40.17,17.0,373.0,40.17,17.0,373.0,40.17,17.0,373.0,1.0
11.63,11.0,36.0,21.15,18.0,61.0,16.0,13.0,78.0,110.9,102.0,363.0,39.92,18.0,363.0,39.92,18.0,363.0,39.92,18.0,363.0,39.92,18.0,363.0,1.0
11.6,11.0,39.0,17.53,16.0,49.0,16.08,13.0,84.0,117.69,109.0,366.0,40.73,17.0,366.0,40.73,17.0,366.0,40.73,17.0,366.0,40.73,17.0,366.0,1.0
11.71,11.0,42.0,16.9,15.0,44.0,16.08,13.0,94.0,124.02,112.0,398.0,42.18,17.0,398.0,42.18,17.0,398.0,42.18,17.0,398.0,42.18,17.0,398.0,1.0
11.76,11.0,43.0,17.6,15.0,51.0,16.18,14.0,76.0,108.21,100.0,382.0,38.44,17.0,382.0,38.44,17.0,382.0,38.44,17.0,382.0,38.44,17.0,382.0,1.0
11.82,11.0,38.0,18.43,16.0,56.0,16.09,14.0,88.0,104.35,96.0,343.0,37.67,17.0,343.0,37.67,17.0,343.0,37.67,17.0,343.0,37.67,17.0,343.0,1.0
11.51,11.0,40.0,16.35,15.0,40.0,16.23,14.0,77.0,117.67,109.0,439.0,40.44,17.0,439.0,40.44,17.0,439.0,40.44,17.0,439.0,40.44,17.0,439.0,1.0
11.71,11.0,36.0,16.11,16.0,42.0,15.96,13.0,77.0,119.01,109.0,421.0,40.7,17.0,421.0,40.7,17.0,421.0,40.7,17.0,421.0,40.7,17.0,421.0,1.0
123.64,101.0,914.0,25.77,22.0,153.0,84.96,52.0,2294.0,102.85,91.0,447.0,84.3,53.0,2294.0,84.3,53.0,2294.0,84.3,53.0,2294.0,84.3,53.0,2294.0,1.0
125.19,104.0,1033.0,25.64,23.0,134.0,80.61,53.0,1421.0,108.13,94.0,450.0,84.89,54.0,1421.0,84.89,54.0,1421.0,84.89,54.0,1421.0,84.89,54.0,1421.0,1.0
128.66,105.0,888.0,25.93,23.0,118.0,82.76,51.0,1550.0,100.98,87.0,412.0,84.59,53.0,1550.0,84.59,53.0,1550.0,84.59,53.0,1550.0,84.59,53.0,1550.0,1.0
127.03,105.0,1071.0,18.37,15.0,124.0,80.4,51.0,1747.0,102.2,93.0,433.0,82.0,50.0,1747.0,82.0,50.0,1747.0,82.0,50.0,1747.0,82.0,50.0,1747.0,1.0
128.63,105.0,832.0,18.1,15.0,112.0,82.58,53.0,1326.0,99.01,86.0,407.0,82.08,49.0,1326.0,82.08,49.0,1326.0,82.08,49.0,1326.0,82.08,49.0,1326.0,1.0
126.26,104.0,938.0,19.65,17.0,130.0,81.44,52.0,1737.0,106.2,94.0,468.0,83.39,50.0,1737.0,83.39,50.0,1737.0,83.39,50.0,1737.0,83.39,50.0,1737.0,1.0
127.29,104.0,776.0,25.44,22.0,131.0,83.43,54.0,1848.0,97.4,82.0,560.0,83.39,53.0,1848.0,83.39,53.0,1848.0,83.39,53.0,1848.0,83.39,53.0,1848.0,1.0
130.11,106.0,867.0,18.97,16.0,171.0,84.48,53.0,2278.0,102.97,88.0,418.0,84.13,50.0,2278.0,84.13,50.0,2278.0,84.13,50.0,2278.0,84.13,50.0,2278.0,1.0
132.19,109.0,986.0,33.31,32.0,152.0,85.49,54.0,1456.0,109.63,98.0,477.0,90.15,59.0,1456.0,90.15,59.0,1456.0,90.15,59.0,1456.0,90.15,59.0,1456.0,1.0
125.48,105.0,773.0,32.6,30.0,182.0,82.69,54.0,2446.0,103.98,92.0,443.0,86.19,58.0,2446.0,86.19,58.0,2446.0,86.19,58.0,2446.0,86.19,58.0,2446.0,1.0
123.69,101.0,881.0,38.14,38.0,122.0,85.58,55.0,1716.0,101.08,88.0,421.0,87.12,59.0,1716.0,87.12,59.0,1716.0,87.12,59.0,1716.0,87.12,59.0,1716.0,1.0
123.91,103.0,841.0,29.06,26.0,159.0,88.38,55.0,2005.0,106.52,93.0,472.0,86.97,56.0,2005.0,86.97,56.0,2005.0,86.97,56.0,2005.0,86.97,56.0,2005.0,1.0
127.46,105.0,956.0,38.38,38.0,191.0,87.75,54.0,2278.0,101.52,87.0,471.0,88.78,58.0,2278.0,88.78,58.0,2278.0,88.78,58.0,2278.0,88.78,58.0,2278.0,1.0
131.43,108.0,1072.0,20.26,17.0,140.0,82.7,53.0,1754.0,104.61,93.0,535.0,84.75,51.0,1754.0,84.75,51.0,1754.0,84.75,51.0,1754.0,84.75,51.0,1754.0,1.0
132.28,109.0,987.0,22.38,20.0,142.0,83.65,54.0,1939.0,106.65,92.0,424.0,86.24,53.0,1939.0,86.24,53.0,1939.0,86.24,53.0,1939.0,86.24,53.0,1939.0,1.0
129.59,107.0,1003.0,16.46,15.0,124.0,83.72,53.0,1766.0,113.12,101.0,469.0,85.72,51.0,1766.0,85.72,51.0,1766.0,85.72,51.0,1766.0,85.72,51.0,1766.0,1.0
126.1,103.0,1098.0,36.52,35.0,170.0,88.45,54.0,2208.0,108.05,96.0,622.0,89.78,60.0,2208.0,89.78,60.0,2208.0,89.78,60.0,2208.0,89.78,60.0,2208.0,1.0
124.5,103.0,830.0,27.22,25.0,142.0,85.48,55.0,2089.0,105.05,92.0,425.0,85.56,54.0,2089.0,85.56,54.0,2089.0,85.56,54.0,2089.0,85.56,54.0,2089.0,1.0
123.13,102.0,925.0,44.11,43.0,196.0,92.91,55.0,2085.0,101.54,90.0,421.0,90.42,61.0,2085.0,90.42,61.0,2085.0,90.42,61.0,2085.0,90.42,61.0,2085.0,1.0
120.97,100.0,853.0,22.5,20.0,193.0,85.94,54.0,2297.0,100.78,89.5,442.0,82.55,52.0,2297.0,82.55,52.0,2297.0,82.55,52.0,2297.0,82.55,52.0,2297.0,1.0
122.61,100.0,1046.0,42.7,42.0,268.0,83.27,53.0,2548.0,104.86,91.0,423.0,88.36,60.0,2548.0,88.36,60.0,2548.0,88.36,60.0,2548.0,88.36,60.0,2548.0,1.0
124.26,101.0,793.0,20.03,17.0,122.0,82.34,54.0,1626.0,96.84,85.0,387.0,80.87,51.0,1626.0,80.87,51.0,1626.0,80.87,51.0,1626.0,80.87,51.0,1626.0,1.0
124.09,102.0,1014.0,19.13,16.0,133.0,87.55,54.0,1599.0,97.29,83.0,437.0,82.02,50.0,1599.0,82.02,50.0,1599.0,82.02,50.0,1599.0,82.02,50.0,1599.0,1.0
127.29,104.0,958.0,19.22,16.0,124.0,83.99,54.0,1423.0,104.82,92.0,440.0,83.83,51.0,1423.0,83.83,51.0,1423.0,83.83,51.0,1423.0,83.83,51.0,1423.0,1.0
126.57,104.0,953.0,33.77,32.0,190.0,89.42,54.0,2074.0,100.01,85.0,480.0,87.44,56.0,2074.0,87.44,56.0,2074.0,87.44,56.0,2074.0,87.44,56.0,2074.0,1.0
124.94,101.0,930.0,22.22,20.0,151.0,80.43,53.0,1748.0,104.75,92.0,509.0,83.09,52.0,1748.0,83.09,52.0,1748.0,83.09,52.0,1748.0,83.09,52.0,1748.0,1.0
128.52,105.0,955.0,16.41,14.0,106.0,82.08,54.0,1394.0,96.71,84.0,418.0,80.93,49.0,1394.0,80.93,49.0,1394.0,80.93,49.0,1394.0,80.93,49.0,1394.0,1.0
128.37,106.0,780.0,36.73,37.0,144.0,89.24,54.0,1670.0,103.7,89.0,437.0,89.51,58.0,1670.0,89.51,58.0,1670.0,89.51,58.0,1670.0,89.51,58.0,1670.0,1.0
128.35,106.0,823.0,27.94,25.0,130.0,83.74,53.0,1729.0,103.11,89.0,463.0,85.78,54.0,1729.0,85.78,54.0,1729.0,85.78,54.0,1729.0,85.78,54.0,1729.0,1.0
126.23,104.0,892.0,20.42,17.0,106.0,83.16,54.0,1609.0,108.85,95.0,482.0,84.66,52.0,1609.0,84.66,52.0,1609.0,84.66,52.0,1609.0,84.66,52.0,1609.0,1.0
125.35,103.5,986.0,21.21,17.0,125.0,79.62,53.0,1170.0,100.8,88.0,421.0,81.75,51.0,1170.0,81.75,51.0,1170.0,81.75,51.0,1170.0,81.75,51.0,1170.0,1.0
124.2,101.0,835.0,43.54,44.0,209.0,85.41,54.0,2325.0,98.05,84.0,452.0,87.8,60.0,2325.0,87.8,60.0,2325.0,87.8,60.0,2325.0,87.8,60.0,2325.0,1.0
126.78,105.0,991.0,26.5,24.0,135.0,82.03,53.0,1434.0,108.23,94.0,432.0,85.89,53.0,1434.0,85.89,53.0,1434.0,85.89,53.0,1434.0,85.89,53.0,1434.0,1.0
121.81,98.0,886.0,28.83,26.0,188.0,84.48,53.0,2219.0,99.3,85.0,421.0,83.61,54.0,2219.0,83.61,54.0,2219.0,83.61,54.0,2219.0,83.61,54.0,2219.0,1.0
119.58,97.0,861.0,29.92,26.0,117.0,75.92,50.0,1314.0,101.39,89.0,463.0,81.7,54.0,1314.0,81.7,54.0,1314.0,81.7,54.0,1314.0,81.7,54.0,1314.0,1.0
123.83,101.0,803.0,17.29,15.0,152.0,86.16,53.0,2084.0,109.97,96.0,463.0,84.31,50.0,2084.0,84.31,50.0,2084.0,84.31,50.0,2084.0,84.31,50.0,2084.0,1.0
122.32,100.0,932.0,16.35,14.0,100.0,76.36,52.0,1157.0,116.47,102.0,465.0,82.88,50.0,1157.0,82.88,50.0,1157.0,82.88,50.0,1157.0,82.88,50.0,1157.0,1.0
127.26,104.0,909.0,20.64,17.0,144.0,79.04,52.0,1861.0,111.28,96.0,472.0,84.56,51.0,1861.0,84.56,51.0,1861.0,84.56,51.0,1861.0,84.56,51.0,1861.0,1.0
132.77,109.0,952.0,28.06,24.0,170.0,88.24,54.0,2300.0,119.41,106.0,447.0,92.12,57.0,2300.0,92.12,57.0,2300.0,92.12,57.0,2300.0,92.12,57.0,2300.0,1.0
136.64,112.0,1012.0,23.82,21.0,159.0,86.7,52.0,2130.0,117.41,105.0,515.0,91.14,55.0,2130.0,91.14,55.0,2130.0,91.14,55.0,2130.0,91.14,55.0,2130.0,1.0
133.9,110.0,1160.0,19.97,17.0,117.0,79.06,52.0,1716.0,112.4,98.0,462.0,86.33,52.0,1716.0,86.33,52.0,1716.0,86.33,52.0,1716.0,86.33,52.0,1716.0,1.0
132.69,108.0,1187.0,18.12,16.0,161.0,81.52,52.0,2092.0,108.87,96.0,482.0,85.3,50.0,2092.0,85.3,50.0,2092.0,85.3,50.0,2092.0,85.3,50.0,2092.0,1.0
130.84,107.0,978.0,31.44,29.0,137.0,79.16,54.0,1589.0,114.48,100.5,459.0,88.98,58.0,1589.0,88.98,58.0,1589.0,88.98,58.0,1589.0,88.98,58.0,1589.0,1.0
130.81,107.0,908.0,26.63,24.0,125.0,86.64,53.0,1552.0,111.68,96.0,507.0,88.94,55.0,1552.0,88.94,55.0,1552.0,88.94,55.0,1552.0,88.94,55.0,1552.0,1.0
128.26,104.0,781.0,23.76,21.0,177.0,88.57,52.0,2381.0,118.59,104.0,529.0,89.79,54.0,2381.0,89.79,54.0,2381.0,89.79,54.0,2381.0,89.79,54.0,2381.0,1.0
124.12,103.0,842.0,30.59,31.0,140.0,77.64,50.0,1861.0,119.33,104.0,490.0,87.92,54.0,1861.0,87.92,54.0,1861.0,87.92,54.0,1861.0,87.92,54.0,1861.0,1.0
124.92,101.0,800.0,24.04,21.0,125.0,81.86,52.0,1416.0,113.06,100.0,543.0,85.97,53.0,1416.0,85.97,53.0,1416.0,85.97,53.0,1416.0,85.97,53.0,1416.0,1.0
128.88,105.0,879.0,21.44,18.0,173.0,82.99,50.0,1823.0,113.04,98.0,482.0,86.59,51.0,1823.0,86.59,51.0,1823.0,86.59,51.0,1823.0,86.59,51.0,1823.0,1.0
131.98,107.0,969.0,20.07,17.0,153.0,76.56,50.0,1963.0,109.74,96.0,489.0,84.59,51.0,1963.0,84.59,51.0,1963.0,84.59,51.0,1963.0,84.59,51.0,1963.0,1.0
129.67,106.0,884.0,18.07,15.0,131.0,81.93,52.0,1848.0,105.55,93.0,429.0,83.81,51.0,1848.0,83.81,51.0,1848.0,83.81,51.0,1848.0,83.81,51.0,1848.0,1.0
132.25,107.0,862.0,18.46,15.0,200.0,85.57,52.0,2806.0,111.68,99.0,474.0,86.99,52.0,2806.0,86.99,52.0,2806.0,86.99,52.0,2806.0,86.99,52.0,2806.0,1.0
126.89,104.0,761.0,21.31,17.0,153.0,80.85,51.0,1801.0,116.29,103.0,462.0,86.33,53.0,1801.0,86.33,53.0,1801.0,86.33,53.0,1801.0,86.33,53.0,1801.0,1.0
128.4,104.0,794.0,28.29,25.0,145.0,81.75,51.0,2222.0,115.08,102.0,455.0,88.38,56.0,2222.0,88.38,56.0,2222.0,88.38,56.0,2222.0,88.38,56.0,2222.0,1.0
120.47,97.0,850.0,16.84,15.0,133.0,79.11,49.0,1962.0,119.93,109.0,421.0,84.09,50.0,1962.0,84.09,50.0,1962.0,84.09,50.0,1962.0,84.09,50.0,1962.0,1.0
127.07,104.0,950.0,27.16,25.0,210.0,79.66,51.0,2252.0,121.28,109.5,446.0,88.79,55.0,2252.0,88.79,55.0,2252.0,88.79,55.0,2252.0,88.79,55.0,2252.0,1.0
128.83,104.0,969.0,19.49,16.0,106.0,82.53,52.0,1494.0,114.43,100.0,473.0,86.32,52.0,1494.0,86.32,52.0,1494.0,86.32,52.0,1494.0,86.32,52.0,1494.0,1.0
133.55,108.0,962.0,17.86,15.0,146.0,82.33,52.0,1912.0,116.56,99.0,522.0,87.58,51.0,1912.0,87.58,51.0,1912.0,87.58,51.0,1912.0,87.58,51.0,1912.0,1.0
130.11,107.0,763.0,19.07,16.0,167.0,85.14,53.0,2131.0,117.62,102.0,523.0,87.99,52.0,2131.0,87.99,52.0,2131.0,87.99,52.0,2131.0,87.99,52.0,2131.0,1.0
130.6,107.0,980.0,20.53,17.0,207.0,83.16,52.0,2960.0,122.04,104.0,555.0,89.08,53.0,2960.0,89.08,53.0,2960.0,89.08,53.0,2960.0,89.08,53.0,2960.0,1.0
125.58,101.0,846.0,20.41,17.0,145.0,82.8,53.0,1907.0,114.77,102.0,543.0,85.89,53.0,1907.0,85.89,53.0,1907.0,85.89,53.0,1907.0,85.89,53.0,1907.0,1.0
126.91,103.0,905.0,33.22,32.0,96.0,81.51,53.0,1183.0,113.43,99.0,483.0,88.77,57.0,1183.0,88.77,57.0,1183.0,88.77,57.0,1183.0,88.77,57.0,1183.0,1.0
126.97,103.0,892.0,18.16,15.0,159.0,79.0,52.0,2460.0,119.41,106.0,477.0,85.89,52.0,2460.0,85.89,52.0,2460.0,85.89,52.0,2460.0,85.89,52.0,2460.0,1.0
123.41,101.0,919.0,23.8,21.0,231.0,78.98,51.0,2437.0,115.99,102.0,511.0,85.54,53.0,2437.0,85.54,53.0,2437.0,85.54,53.0,2437.0,85.54,53.0,2437.0,1.0
123.29,99.0,916.0,31.74,31.0,191.0,91.65,53.0,2481.0,118.34,103.0,455.0,91.25,56.0,2481.0,91.25,56.0,2481.0,91.25,56.0,2481.0,91.25,56.0,2481.0,1.0
123.83,101.0,913.0,21.86,17.0,135.0,77.1,52.0,1482.0,111.48,97.0,464.0,83.57,52.0,1482.0,83.57,52.0,1482.0,83.57,52.0,1482.0,83.57,52.0,1482.0,1.0
123.23,98.0,978.0,21.32,18.0,162.0,79.76,50.0,2447.0,117.85,102.0,486.0,85.54,51.0,2447.0,85.54,51.0,2447.0,85.54,51.0,2447.0,85.54,51.0,2447.0,1.0
124.44,100.0,876.0,18.8,16.0,152.0,79.0,50.0,1650.0,120.49,108.0,529.0,85.68,51.0,1650.0,85.68,51.0,1650.0,85.68,51.0,1650.0,85.68,51.0,1650.0,1.0
125.25,100.0,824.0,35.03,33.0,113.0,77.53,52.0,1483.0,117.13,102.0,486.0,88.73,58.0,1483.0,88.73,58.0,1483.0,88.73,58.0,1483.0,88.73,58.0,1483.0,1.0
127.27,104.0,910.0,33.77,32.0,158.0,84.96,52.0,1778.0,125.46,110.0,558.0,92.87,59.0,1778.0,92.87,59.0,1778.0,92.87,59.0,1778.0,92.87,59.0,1778.0,1.0
131.75,107.0,880.0,25.67,22.0,187.0,81.33,49.0,2090.0,122.73,108.0,544.0,90.37,55.0,2090.0,90.37,55.0,2090.0,90.37,55.0,2090.0,90.37,55.0,2090.0,1.0
132.78,107.0,882.0,30.82,29.0,161.0,76.53,50.0,1527.0,117.04,102.0,500.0,89.29,57.0,1527.0,89.29,57.0,1527.0,89.29,57.0,1527.0,89.29,57.0,1527.0,1.0
133.27,107.0,1044.0,34.49,32.0,124.0,73.14,50.0,1373.0,115.44,102.0,439.0,89.08,59.0,1373.0,89.08,59.0,1373.0,89.08,59.0,1373.0,89.08,59.0,1373.0,1.0
133.46,107.0,921.0,32.26,30.0,132.0,81.75,51.0,1523.0,113.5,97.0,469.0,90.24,57.0,1523.0,90.24,57.0,1523.0,90.24,57.0,1523.0,90.24,57.0,1523.0,1.0
128.01,103.0,1004.0,37.41,36.0,152.0,80.8,51.0,1834.0,117.29,103.0,519.0,90.88,59.0,1834.0,90.88,59.0,1834.0,90.88,59.0,1834.0,90.88,59.0,1834.0,1.0
123.25,101.0,1060.0,28.02,26.0,144.0,84.03,53.0,1679.0,116.28,102.0,535.0,87.89,54.0,1679.0,87.89,54.0,1679.0,87.89,54.0,1679.0,87.89,54.0,1679.0,1.0
121.4,98.0,970.0,20.98,17.0,119.0,75.19,51.0,1213.0,125.42,113.0,476.0,85.75,53.0,1213.0,85.75,53.0,1213.0,85.75,53.0,1213.0,85.75,53.0,1213.0,1.0
120.1,97.0,795.0,31.05,29.0,203.0,84.06,51.0,2577.0,119.13,105.0,470.0,88.59,56.0,2577.0,88.59,56.0,2577.0,88.59,56.0,2577.0,88.59,56.0,2577.0,1.0
120.27,97.0,845.0,19.68,16.0,171.0,83.65,52.0,1841.0,121.85,105.0,576.0,86.36,52.0,1841.0,86.36,52.0,1841.0,86.36,52.0,1841.0,86.36,52.0,1841.0,1.0
125.21,103.0,922.0,28.33,26.0,185.0,84.71,52.0,2218.0,116.08,100.0,513.0,88.58,55.0,2218.0,88.58,55.0,2218.0,88.58,55.0,2218.0,88.58,55.0,2218.0,1.0
127.15,103.0,1010.0,23.6,21.0,128.0,80.68,53.0,1312.0,118.98,106.0,506.0,87.6,54.0,1312.0,87.6,54.0,1312.0,87.6,54.0,1312.0,87.6,54.0,1312.0,1.0
123.95,100.0,928.0,19.03,16.0,183.0,86.22,53.0,2281.0,115.67,104.0,494.0,86.22,52.0,2281.0,86.22,52.0,2281.0,86.22,52.0,2281.0,86.22,52.0,2281.0,1.0
123.83,100.0,961.0,27.87,25.0,136.0,83.0,53.0,1829.0,110.52,97.0,464.0,86.3,54.0,1829.0,86.3,54.0,1829.0,86.3,54.0,1829.0,86.3,54.0,1829.0,1.0
122.8,99.0,931.0,20.01,17.0,122.0,84.66,53.0,1612.0,117.69,106.0,486.0,86.29,52.0,1612.0,86.29,52.0,1612.0,86.29,52.0,1612.0,86.29,52.0,1612.0,1.0
126.75,104.0,1067.0,22.69,20.0,264.0,84.76,54.0,2473.0,123.9,111.0,497.0,89.53,54.0,2473.0,89.53,54.0,2473.0,89.53,54.0,2473.0,89.53,54.0,2473.0,1.0
130.95,106.0,1066.0,22.79,20.0,202.0,87.74,53.0,2249.0,116.02,101.0,456.0,89.38,53.0,2249.0,89.38,53.0,2249.0,89.38,53.0,2249.0,89.38,53.0,2249.0,1.0
131.75,107.0,976.0,30.6,29.0,194.0,85.72,53.0,2750.0,115.36,99.0,506.0,90.86,57.0,2750.0,90.86,57.0,2750.0,90.86,57.0,2750.0,90.86,57.0,2750.0,1.0
128.71,103.0,924.0,17.53,15.0,186.0,85.87,54.0,2206.0,111.91,97.0,483.0,86.01,51.0,2206.0,86.01,51.0,2206.0,86.01,51.0,2206.0,86.01,51.0,2206.0,1.0
126.49,102.0,1209.0,18.98,16.0,125.0,85.77,55.0,1525.0,111.34,97.0,507.0,85.65,53.0,1525.0,85.65,53.0,1525.0,85.65,53.0,1525.0,85.65,53.0,1525.0,1.0
121.08,97.0,930.0,19.57,16.0,130.0,85.78,54.0,1630.0,108.22,95.0,505.0,83.66,51.0,1630.0,83.66,51.0,1630.0,83.66,51.0,1630.0,83.66,51.0,1630.0,1.0
120.33,96.0,857.0,32.85,31.0,187.0,90.05,53.0,2037.0,110.09,96.0,465.0,88.33,57.0,2037.0,88.33,57.0,2037.0,88.33,57.0,2037.0,88.33,57.0,2037.0,1.0
120.74,98.0,818.0,20.29,17.0,154.0,88.09,53.0,1908.0,122.9,111.0,430.0,88.0,53.0,1908.0,88.0,53.0,1908.0,88.0,53.0,1908.0,88.0,53.0,1908.0,1.0
121.74,98.0,963.0,19.53,16.0,112.0,81.59,53.0,1604.0,119.44,106.0,477.0,85.58,51.0,1604.0,85.58,51.0,1604.0,85.58,51.0,1604.0,85.58,51.0,1604.0,1.0
123.26,99.0,1024.0,16.9,14.0,144.0,85.54,53.0,1673.0,119.75,109.0,445.0,86.36,51.0,1673.0,86.36,51.0,1673.0,86.36,51.0,1673.0,86.36,51.0,1673.0,1.0
119.1,94.0,932.0,26.81,23.0,171.0,88.65,55.0,1976.0,116.31,104.0,489.0,87.72,56.0,1976.0,87.72,56.0,1976.0,87.72,56.0,1976.0,87.72,56.0,1976.0,1.0
119.17,94.0,845.0,32.82,31.0,181.0,88.75,54.0,1963.0,115.83,102.0,476.0,89.14,58.0,1963.0,89.14,58.0,1963.0,89.14,58.0,1963.0,89.14,58.0,1963.0,1.0
116.71,92.0,859.0,38.24,38.0,155.0,86.82,55.0,2583.0,111.03,100.0,449.0,88.2,58.0,2583.0,88.2,58.0,2583.0,88.2,58.0,2583.0,88.2,58.0,2583.0,1.0
116.34,92.0,860.0,23.98,21.0,126.0,89.55,55.0,1667.0,108.77,94.0,452.0,84.66,53.0,1667.0,84.66,53.0,1667.0,84.66,53.0,1667.0,84.66,53.0,1667.0,1.0
121.0,97.0,784.0,19.5,16.0,134.0,89.61,54.0,1682.0,111.51,99.0,408.0,85.4,52.0,1682.0,85.4,52.0,1682.0,85.4,52.0,1682.0,85.4,52.0,1682.0,1.0
123.39,99.0,873.0,24.29,22.0,166.0,86.12,54.0,1915.0,113.13,100.0,458.0,86.73,54.0,1915.0,86.73,54.0,1915.0,86.73,54.0,1915.0,86.73,54.0,1915.0,1.0
125.55,101.0,1109.0,45.79,45.0,228.0,91.64,57.0,2723.0,120.92,107.0,518.0,95.98,66.0,2723.0,95.98,66.0,2723.0,95.98,66.0,2723.0,95.98,66.0,2723.0,1.0
123.07,97.0,1171.0,43.69,43.0,153.0,90.88,57.0,1870.0,121.88,109.0,494.0,94.88,66.0,1870.0,94.88,66.0,1870.0,94.88,66.0,1870.0,94.88,66.0,1870.0,1.0
121.18,95.0,1022.0,39.23,39.0,142.0,90.92,58.0,2021.0,113.87,101.0,548.0,91.3,61.0,2021.0,91.3,61.0,2021.0,91.3,61.0,2021.0,91.3,61.0,2021.0,1.0
124.05,100.0,866.0,17.41,15.0,143.0,87.44,54.0,2141.0,118.09,106.0,515.0,86.75,52.0,2141.0,86.75,52.0,2141.0,86.75,52.0,2141.0,86.75,52.0,2141.0,1.0
125.51,100.0,912.0,20.4,17.0,182.0,86.53,55.0,2572.0,113.2,101.0,421.0,86.41,52.0,2572.0,86.41,52.0,2572.0,86.41,52.0,2572.0,86.41,52.0,2572.0,1.0
127.85,102.0,1088.0,19.09,16.0,176.0,94.81,56.0,2593.0,113.71,100.0,499.0,88.87,53.0,2593.0,88.87,53.0,2593.0,88.87,53.0,2593.0,88.87,53.0,2593.0,1.0
124.12,100.0,946.0,19.0,16.0,105.0,88.47,56.0,1419.0,116.94,102.0,533.0,87.13,53.0,1419.0,87.13,53.0,1419.0,87.13,53.0,1419.0,87.13,53.0,1419.0,1.0
120.32,97.0,1043.0,20.06,17.0,143.0,91.69,57.0,2136.0,117.98,104.0,476.0,87.51,53.0,2136.0,87.51,53.0,2136.0,87.51,53.0,2136.0,87.51,53.0,2136.0,1.0
